ReservationId,CustomerId,FirstName,LastName,RoomType,NumOfPeople,NumOfBeds,ViewType,PricePerDay,TenantId,TenantBizId,TenantId_TenantBizId,BizName,BizLocationId, BizBldNumber,BizStreetName,BizCity,BizState,BizZipCode,StartDate,EndDate,BookedDate,TotalCost
105506285,40,Le,Hermann,LuxorySuite,4,1,CityView,150.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,16/10/2022,17/10/2022,18/10/2022,150.0
899203720,7,Cary,Fadel,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,27/09/2022,01/10/2022,05/10/2022,380.0
616409436,34,Librada,Brown,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,25/09/2022,27/09/2022,29/09/2022,160.0
866062808,5,Rosella,Reichert,PremiumQueenRoom,2,2,PoolView,105.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,01/10/2022,06/10/2022,11/10/2022,525.0
865378200,28,Meggan,Block,FamilySuite,6,3,PoolView,205.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,29/09/2022,04/10/2022,09/10/2022,1025.0
964634446,2,Elana,Johnson,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,16/10/2022,18/10/2022,20/10/2022,160.0
578186847,37,Sandy,Skiles,StandardRoom,1,1,CityView,75.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,04/10/2022,09/10/2022,14/10/2022,375.0
763632242,11,Jeromy,Adams,AccessibleQueenRoom,1,1,MountainView,85.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,02/10/2022,07/10/2022,12/10/2022,425.0
631508246,34,Librada,Brown,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,09/10/2022,12/10/2022,15/10/2022,240.0
196706630,24,Sina,Braun,DeluxeQueenRoom,2,2,PoolView,80.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,04/10/2022,05/10/2022,06/10/2022,80.0
166485379,10,Lorine,Gislason,StandardRoom,1,1,CityView,75.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,10/10/2022,13/10/2022,16/10/2022,225.0
487033052,32,Alvina,Tromp,FamilySuite,6,3,PoolView,205.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,14/10/2022,18/10/2022,22/10/2022,820.0
980534231,4,Donny,Feil,DeluxeKingRoom,2,1,CityView,95.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,03/10/2022,05/10/2022,07/10/2022,190.0
296728106,40,Le,Hermann,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,13/10/2022,19/10/2022,25/10/2022,900.0
669417868,10,Lorine,Gislason,LuxorySuite,4,1,CityView,150.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,26/09/2022,02/10/2022,08/10/2022,900.0
125259851,29,Kitty,Block,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,12/10/2022,14/10/2022,16/10/2022,170.0
936825406,43,Tyson,Macejkovic,FamilySuite,6,3,PoolView,205.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,02/10/2022,03/10/2022,04/10/2022,205.0
717261897,6,Miyoko,Skiles,PremiumQueenRoom,2,2,PoolView,105.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,01/10/2022,06/10/2022,11/10/2022,525.0
137102820,10,Lorine,Gislason,DeluxeQueenRoom,2,2,PoolView,80.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,30/09/2022,05/10/2022,10/10/2022,400.0
925119211,34,Librada,Brown,DeluxeKingRoom,2,1,CityView,95.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,28/09/2022,03/10/2022,08/10/2022,475.0
172435356,21,Gertude,Gerlach,PremiumKingRoom,2,1,MountainView,120.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,10/10/2022,12/10/2022,14/10/2022,240.0
691934603,33,Katy,Tromp,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,26/09/2022,02/10/2022,08/10/2022,480.0
590006391,11,Jeromy,Adams,PremiumQueenRoom,2,2,PoolView,105.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,19/10/2022,25/10/2022,31/10/2022,630.0
816207545,18,Mandi,Schinner,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,22/09/2022,24/09/2022,26/09/2022,150.0
743652693,41,Usha,Terry,DeluxeQueenRoom,2,2,PoolView,80.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,20/09/2022,22/09/2022,24/09/2022,160.0
633256738,33,Katy,Tromp,DeluxeQueenRoom,2,2,PoolView,80.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,28/09/2022,04/10/2022,10/10/2022,480.0
502564557,47,Leslie,Rippin,FamilySuite,6,3,PoolView,205.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,05/10/2022,07/10/2022,09/10/2022,410.0
849382826,28,Meggan,Block,PremiumKingRoom,2,1,MountainView,120.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,27/09/2022,02/10/2022,07/10/2022,600.0
24839988,23,Romaine,Ziemann,FamilySuite,6,3,PoolView,205.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,08/10/2022,10/10/2022,12/10/2022,410.0
629420403,37,Sandy,Skiles,DeluxeQueenRoom,2,2,PoolView,80.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,10/10/2022,12/10/2022,14/10/2022,160.0
811259466,35,Heath,Greenfelder,StandardRoom,1,1,CityView,75.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,11/10/2022,15/10/2022,19/10/2022,300.0
943609896,8,Creola,Connelly,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,13/10/2022,16/10/2022,19/10/2022,240.0
81891401,45,Elmer,Parisian,FamilySuite,6,3,PoolView,205.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,14/10/2022,17/10/2022,20/10/2022,615.0
813542017,35,Heath,Greenfelder,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,05/10/2022,06/10/2022,07/10/2022,80.0
809903391,48,Thomas,Cassin,PremiumQueenRoom,2,2,PoolView,105.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,28/09/2022,29/09/2022,30/09/2022,105.0
234550502,11,Jeromy,Adams,PremiumQueenRoom,2,2,PoolView,105.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,27/09/2022,01/10/2022,05/10/2022,420.0
798704643,46,Jeffrey,Waelchi,DeluxeKingRoom,2,1,CityView,95.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,27/09/2022,30/09/2022,03/10/2022,285.0
403107219,8,Creola,Connelly,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,10/10/2022,11/10/2022,12/10/2022,80.0
721753639,4,Donny,Feil,DeluxeKingRoom,2,1,CityView,95.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,08/10/2022,14/10/2022,20/10/2022,570.0
907208218,30,Shizuko,Jast,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,19/10/2022,23/10/2022,27/10/2022,380.0
951463388,6,Miyoko,Skiles,StandardRoom,1,1,CityView,75.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,30/09/2022,03/10/2022,06/10/2022,225.0
807966185,10,Lorine,Gislason,StandardRoom,1,1,CityView,75.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,15/10/2022,20/10/2022,25/10/2022,375.0
679064663,50,Luz,Stiedemann,DeluxeQueenRoom,2,2,PoolView,80.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,22/09/2022,24/09/2022,26/09/2022,160.0
550523904,43,Tyson,Macejkovic,PremiumKingRoom,2,1,MountainView,120.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,01/10/2022,05/10/2022,09/10/2022,480.0
243250814,5,Rosella,Reichert,FamilySuite,6,3,PoolView,205.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,09/10/2022,11/10/2022,13/10/2022,410.0
590623154,15,Evita,Baumbach,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,03/10/2022,05/10/2022,07/10/2022,410.0
266578492,22,Doyle,Stiedemann,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,17/10/2022,23/10/2022,29/10/2022,720.0
843337947,43,Tyson,Macejkovic,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,14/10/2022,18/10/2022,22/10/2022,820.0
714522128,39,Kymberly,MacGyver,PremiumQueenRoom,2,2,PoolView,105.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,04/10/2022,07/10/2022,10/10/2022,315.0
665702831,44,Micha,Marks,StandardRoom,1,1,CityView,75.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,06/10/2022,08/10/2022,10/10/2022,150.0
589674891,36,Gwyn,Flatley,PremiumKingRoom,2,1,MountainView,120.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,15/10/2022,21/10/2022,27/10/2022,720.0
593575091,42,Kazuko,Wolff,FamilySuite,6,3,PoolView,205.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,13/10/2022,15/10/2022,17/10/2022,410.0
890075553,12,Steven,Thiel,PremiumKingRoom,2,1,MountainView,120.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,05/10/2022,08/10/2022,11/10/2022,360.0
71130485,45,Elmer,Parisian,PremiumKingRoom,2,1,MountainView,120.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,04/10/2022,09/10/2022,14/10/2022,600.0
274174178,33,Katy,Tromp,AccessibleQueenRoom,1,1,MountainView,85.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,09/10/2022,10/10/2022,11/10/2022,85.0
578135713,39,Kymberly,MacGyver,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,13/10/2022,17/10/2022,21/10/2022,320.0
101613995,21,Gertude,Gerlach,DeluxeKingRoom,2,1,CityView,95.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,26/09/2022,28/09/2022,30/09/2022,190.0
729668696,12,Steven,Thiel,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,23/09/2022,26/09/2022,29/09/2022,450.0
165876127,48,Thomas,Cassin,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,05/10/2022,11/10/2022,17/10/2022,480.0
883476417,2,Elana,Johnson,PremiumKingRoom,2,1,MountainView,120.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,12/10/2022,14/10/2022,16/10/2022,240.0
464680390,24,Sina,Braun,DeluxeKingRoom,2,1,CityView,95.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,20/09/2022,24/09/2022,28/09/2022,380.0
647582428,40,Le,Hermann,LuxorySuite,4,1,CityView,150.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,16/10/2022,17/10/2022,18/10/2022,150.0
148561374,40,Le,Hermann,AccessibleQueenRoom,1,1,MountainView,85.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,25/09/2022,29/09/2022,03/10/2022,340.0
66181579,3,Reid,McKenzie,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,07/10/2022,12/10/2022,17/10/2022,600.0
614888815,10,Lorine,Gislason,StandardRoom,1,1,CityView,75.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,08/10/2022,09/10/2022,10/10/2022,75.0
357914344,24,Sina,Braun,StandardRoom,1,1,CityView,75.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,29/09/2022,04/10/2022,09/10/2022,375.0
116069515,26,Soledad,Zieme,PremiumKingRoom,2,1,MountainView,120.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,28/09/2022,02/10/2022,06/10/2022,480.0
384676151,49,Nakesha,Langosh,DeluxeKingRoom,2,1,CityView,95.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,08/10/2022,12/10/2022,16/10/2022,380.0
763009005,16,Merrie,Klocko,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,01/10/2022,03/10/2022,05/10/2022,300.0
673217663,5,Rosella,Reichert,DeluxeKingRoom,2,1,CityView,95.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,26/09/2022,02/10/2022,08/10/2022,570.0
83331496,30,Shizuko,Jast,AccessibleQueenRoom,1,1,MountainView,85.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,01/10/2022,06/10/2022,11/10/2022,425.0
594053920,32,Alvina,Tromp,FamilySuite,6,3,PoolView,205.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,22/09/2022,27/09/2022,02/10/2022,1025.0
41271140,33,Katy,Tromp,StandardRoom,1,1,CityView,75.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,05/10/2022,10/10/2022,15/10/2022,375.0
199559457,36,Gwyn,Flatley,PremiumKingRoom,2,1,MountainView,120.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,27/09/2022,02/10/2022,07/10/2022,600.0
532503705,37,Sandy,Skiles,PremiumQueenRoom,2,2,PoolView,105.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,13/10/2022,15/10/2022,17/10/2022,210.0
476447915,15,Evita,Baumbach,StandardRoom,1,1,CityView,75.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,13/10/2022,18/10/2022,23/10/2022,375.0
103189238,24,Sina,Braun,PremiumKingRoom,2,1,MountainView,120.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,29/09/2022,30/09/2022,01/10/2022,120.0
668250579,2,Elana,Johnson,DeluxeKingRoom,2,1,CityView,95.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,20/10/2022,22/10/2022,24/10/2022,190.0
492548779,41,Usha,Terry,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,26/09/2022,01/10/2022,06/10/2022,750.0
999876120,45,Elmer,Parisian,FamilySuite,6,3,PoolView,205.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,10/10/2022,13/10/2022,16/10/2022,615.0
572358165,47,Leslie,Rippin,DeluxeKingRoom,2,1,CityView,95.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,09/10/2022,14/10/2022,19/10/2022,475.0
887974841,41,Usha,Terry,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,21/09/2022,27/09/2022,03/10/2022,630.0
69407653,47,Leslie,Rippin,DeluxeKingRoom,2,1,CityView,95.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,06/10/2022,08/10/2022,10/10/2022,190.0
207692668,21,Gertude,Gerlach,PremiumQueenRoom,2,2,PoolView,105.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,05/10/2022,08/10/2022,11/10/2022,315.0
556701923,13,Emile,Kemmer,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,21/09/2022,23/09/2022,25/09/2022,300.0
51819874,2,Elana,Johnson,DeluxeQueenRoom,2,2,PoolView,80.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,19/10/2022,25/10/2022,31/10/2022,480.0
955922565,17,Hunter,Stehr,PremiumQueenRoom,2,2,PoolView,105.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,15/10/2022,18/10/2022,21/10/2022,315.0
515714318,28,Meggan,Block,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,04/10/2022,06/10/2022,08/10/2022,170.0
487572426,37,Sandy,Skiles,FamilySuite,6,3,PoolView,205.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,03/10/2022,05/10/2022,07/10/2022,410.0
966655137,19,Mohammad,Shields,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,14/10/2022,16/10/2022,18/10/2022,300.0
451801693,35,Heath,Greenfelder,FamilySuite,6,3,PoolView,205.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,02/10/2022,03/10/2022,04/10/2022,205.0
945380631,46,Jeffrey,Waelchi,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,26/09/2022,01/10/2022,06/10/2022,1025.0
416550937,9,Dylan,Watsica,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,29/09/2022,05/10/2022,11/10/2022,450.0
955807510,44,Micha,Marks,LuxorySuite,4,1,CityView,150.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,27/09/2022,02/10/2022,07/10/2022,750.0
602358598,46,Jeffrey,Waelchi,PremiumKingRoom,2,1,MountainView,120.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,18/10/2022,21/10/2022,24/10/2022,360.0
383145866,32,Alvina,Tromp,LuxorySuite,4,1,CityView,150.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,06/10/2022,09/10/2022,12/10/2022,450.0
358424533,25,Duncan,Hudson,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,29/09/2022,02/10/2022,05/10/2022,315.0
51238727,36,Gwyn,Flatley,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,09/10/2022,15/10/2022,21/10/2022,720.0
523404160,26,Soledad,Zieme,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,15/10/2022,19/10/2022,23/10/2022,340.0
489666352,1,Veronica,Casper,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,29/09/2022,03/10/2022,07/10/2022,320.0
168631165,32,Alvina,Tromp,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,06/10/2022,12/10/2022,18/10/2022,510.0
954413110,22,Doyle,Stiedemann,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,13/10/2022,19/10/2022,25/10/2022,720.0
59784729,6,Miyoko,Skiles,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,30/09/2022,01/10/2022,02/10/2022,150.0
339229771,9,Dylan,Watsica,DeluxeKingRoom,2,1,CityView,95.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,18/10/2022,21/10/2022,24/10/2022,285.0
204473805,23,Romaine,Ziemann,DeluxeKingRoom,2,1,CityView,95.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,02/10/2022,04/10/2022,06/10/2022,190.0
973117476,36,Gwyn,Flatley,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,10/10/2022,11/10/2022,12/10/2022,120.0
364388394,23,Romaine,Ziemann,AccessibleQueenRoom,1,1,MountainView,85.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,17/10/2022,23/10/2022,29/10/2022,510.0
478461101,18,Mandi,Schinner,DeluxeQueenRoom,2,2,PoolView,80.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,07/10/2022,09/10/2022,11/10/2022,160.0
62992350,49,Nakesha,Langosh,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,14/10/2022,20/10/2022,26/10/2022,1230.0
497237797,34,Librada,Brown,AccessibleQueenRoom,1,1,MountainView,85.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,02/10/2022,07/10/2022,12/10/2022,425.0
466445704,43,Tyson,Macejkovic,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,10/10/2022,16/10/2022,22/10/2022,480.0
5764978,4,Donny,Feil,PremiumQueenRoom,2,2,PoolView,105.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,29/09/2022,03/10/2022,07/10/2022,420.0
470616769,39,Kymberly,MacGyver,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,19/10/2022,21/10/2022,23/10/2022,160.0
300086716,43,Tyson,Macejkovic,DeluxeKingRoom,2,1,CityView,95.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,15/10/2022,16/10/2022,17/10/2022,95.0
43463857,1,Veronica,Casper,DeluxeQueenRoom,2,2,PoolView,80.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,18/10/2022,19/10/2022,20/10/2022,80.0
752407997,10,Lorine,Gislason,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,22/09/2022,23/09/2022,24/09/2022,150.0
372126050,34,Librada,Brown,DeluxeKingRoom,2,1,CityView,95.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,07/10/2022,10/10/2022,13/10/2022,285.0
974497726,23,Romaine,Ziemann,StandardRoom,1,1,CityView,75.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,19/10/2022,21/10/2022,23/10/2022,150.0
165899113,7,Cary,Fadel,DeluxeQueenRoom,2,2,PoolView,80.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,19/10/2022,25/10/2022,31/10/2022,480.0
118226174,24,Sina,Braun,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,10/10/2022,13/10/2022,16/10/2022,225.0
188823883,18,Mandi,Schinner,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,06/10/2022,07/10/2022,08/10/2022,205.0
580800660,28,Meggan,Block,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,29/09/2022,03/10/2022,07/10/2022,480.0
602859150,17,Hunter,Stehr,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,30/09/2022,04/10/2022,08/10/2022,600.0
860224511,16,Merrie,Klocko,PremiumQueenRoom,2,2,PoolView,105.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,08/10/2022,09/10/2022,10/10/2022,105.0
25701895,16,Merrie,Klocko,PremiumQueenRoom,2,2,PoolView,105.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,01/10/2022,05/10/2022,09/10/2022,420.0
566773644,25,Duncan,Hudson,StandardRoom,1,1,CityView,75.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,13/10/2022,17/10/2022,21/10/2022,300.0
42769809,2,Elana,Johnson,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,15/10/2022,21/10/2022,27/10/2022,510.0
258104077,15,Evita,Baumbach,StandardRoom,1,1,CityView,75.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,15/10/2022,20/10/2022,25/10/2022,375.0
112818976,9,Dylan,Watsica,PremiumKingRoom,2,1,MountainView,120.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,21/09/2022,23/09/2022,25/09/2022,240.0
2964570,15,Evita,Baumbach,StandardRoom,1,1,CityView,75.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,10/10/2022,15/10/2022,20/10/2022,375.0
242145656,20,Federico,Rempel,StandardRoom,1,1,CityView,75.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,11/10/2022,12/10/2022,13/10/2022,75.0
898575168,39,Kymberly,MacGyver,DeluxeKingRoom,2,1,CityView,95.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,30/09/2022,06/10/2022,12/10/2022,570.0
